#Ross et al. 2016, post-reconstruction correlation function quadrupole 
#redshift bin 2 bin center shifted by 0
#columns are bin center (Mpc/h) xi err_xi
2.5 2.14468389482 0.0299012541543
7.5 0.200971032789 0.00899679387338
12.5 -0.0740793424666 0.00530511074342
17.5 -0.0878423627152 0.00382747958845
22.5 -0.0644324045195 0.00341584542976
27.5 -0.0474822546079 0.00306980292527
32.5 -0.030006273033 0.00282720533389
37.5 -0.0208698715586 0.00271635601496
42.5 -0.0123359764121 0.00257585131558
47.5 -0.00693025757994 0.00249336118523
52.5 -0.00266567122589 0.00225913700337
57.5 -0.00173669581328 0.00211633409461
62.5 -0.000902257582494 0.00198969595667
67.5 0.000618787292182 0.00188407271622
72.5 0.00172241356602 0.001814086547
77.5 0.000255453222424 0.00178068806926
82.5 0.00114141732277 0.00169823732146
87.5 0.0014657456651 0.00163074216233
92.5 0.00190963067325 0.00156933106768
97.5 0.00233414931264 0.00152747176733
102.5 0.00284091316593 0.00147514745026
107.5 0.0026552691929 0.00147477794939
112.5 0.00248936204986 0.00144048602909
117.5 0.00180532660405 0.00138971220042
122.5 0.00136028891854 0.00133041722779
127.5 0.000909465359373 0.00130262043589
132.5 0.000574450493223 0.00126402136058
137.5 0.00037927489004 0.00125456765461
142.5 0.000544507841713 0.0012250387749
147.5 0.00104398555896 0.00118345680107
152.5 0.000714154807584 0.00116549131271
157.5 -0.000326927820662 0.00113819594095
162.5 0.000478283607073 0.00110258786498
167.5 0.000514816942139 0.00108309279381
172.5 0.00101099451137 0.00103445154551
177.5 0.00144214388603 0.00102149889868
